QUERY_ID,DOC_ID,ORDER
102796,1106,1
102796,1274,2
102796,1102430,3
102796,1320,4
102796,3038,5
118933,1331,1
118933,83,2
118933,1758,3
118933,1100584,4
118933,1685,5
106455,43,1
106455,1106800,2
106455,14890,3
106455,1102246,4
106455,887,5
106456,1249,1
106456,52,2
106456,6060,3
106456,1105400,4
106456,1102240,5
106454,1522,1
106454,1489,2
106454,1104171,3
106454,1106800,4
106454,52,5
106305,1106800,1
106305,1105766,2
106305,15273,3
106305,629,4
106305,1445,5
110282,5096,1
110282,950,2
110282,1442,3
110282,2041,4
110282,1496,5
142307,331,1
142307,1701,2
142307,1292,3
142307,1104279,4
142307,887,5
142120,1100142,1
142120,1103541,2
142120,1902,3
142120,260,4
142120,1953,5
140752,1101263,1
140752,283,2
140752,1247,3
140752,932,4
140752,426,5
141736,14854,1
141736,1349,2
141736,1103842,3
141736,1157,4
141736,4003,5
146250,384,1
146250,2485,2
146250,14872,3
146250,1243,4
146250,932,5
146792,2565,1
146792,1442,2
146792,932,3
146792,327,4
146792,14930,5
147041,15790,1
147041,1102235,2
147041,1101988,3
147041,1995,4
147041,464,5
147247,4774,1
147247,207,2
147247,209,3
147247,303,4
147247,4778,5
147254,15340,1
147254,26,2
147254,4778,3
147254,4759,4
147254,4761,5
20329,1131,1
20329,1558,2
20329,15318,3
20329,2277,4
20329,5251,5
29518,932,1
29518,1966,2
29518,15446,3
29518,2504,4
29518,6249,5
31387,1104,1
31387,1192,2
31387,2498,3
31387,14903,4
31387,1331,5
31688,1442,1
31688,1102882,2
31688,3286,3
31688,1109434,4
31688,345,5
14295,845,1
14295,6069,2
14295,1113796,3
14295,2669,4
14295,14718,5
25459,1727,1
25459,2663,2
25459,1231,3
25459,1107024,4
25459,1732,5
31920,1472,1
31920,5095,2
31920,1104186,3
31920,1113975,4
31920,4524,5
31467,339,1
31467,631,2
31467,1101353,3
31467,1138,4
31467,1249,5
31057,1971,1
31057,483,2
31057,2560,3
31057,1100126,4
31057,932,5
21118,176,1
21118,15147,2
21118,2821,3
21118,15342,4
21118,6415,5
21101,1962,1
21101,1478,2
21101,1496,3
21101,2041,4
21101,1635,5
22828,15405,1
22828,1280,2
22828,479,3
22828,456,4
22828,1229,5
21115,350,1
21115,3397,2
21115,2131,3
21115,331,4
21115,3516,5
29886,1451,1
29886,2126,2
29886,4070,3
29886,2553,4
29886,1131,5
30913,14939,1
30913,14782,2
30913,1296,3
30913,6520,4
30913,303,5
35360,4192,1
35360,4186,2
35360,481,3
35360,370,4
35360,310,5
23723,4759,1
23723,210,2
23723,4761,3
23723,4752,4
23723,1298,5
28565,1231,1
28565,2054,2
28565,14933,3
28565,14871,4
28565,887,5
18377,1447,1
18377,1487,2
18377,459,3
18377,803,4
18377,932,5
18856,1630,1
18856,1114826,2
18856,1289,3
18856,932,4
18856,1113923,5
18853,2807,1
18853,932,2
18853,1113984,3
18853,3514,4
18853,601,5
18846,459,1
18846,327,2
18846,803,3
18846,1447,4
18846,331,5
16130,6390,1
16130,15224,2
16130,5307,3
16130,4070,4
16130,342,5
121629,6414,1
121629,1102044,2
121629,283,3
121629,14933,4
121629,251,5
134594,16002,1
134594,3514,2
134594,1102030,3
134594,15888,4
134594,15766,5
134865,741,1
134865,932,2
134865,3978,3
134865,898,4
134865,5366,5
137074,1104394,1
137074,3222,2
137074,5956,3
137074,1102899,4
137074,5959,5
143064,1100573,1
143064,1575,2
143064,1043,3
143064,4720,4
143064,1331,5
144367,1101548,1
144367,887,2
144367,1102484,3
144367,1103631,4
144367,1298,5
126741,1405,1
126741,4070,2
126741,1259,3
126741,15277,4
126741,1102048,5
126489,4762,1
126489,4759,2
126489,92,3
126489,15792,4
126489,4752,5
27762,5300,1
27762,1102648,2
27762,1101068,3
27762,1100049,4
27762,14822,5
19342,1395,1
19342,3397,2
19342,2282,3
19342,4797,4
19342,1298,5
31555,897,1
31555,1249,2
31555,137,3
31555,1113899,4
31555,1110186,5
31493,1138,1
31493,459,2
31493,796,3
31493,5464,4
31493,6397,5
31788,283,1
31788,4001,2
31788,1716,3
31788,284,4
31788,329,5
19350,4641,1
19350,950,2
19350,83,3
19350,1119610,4
19350,4632,5
23569,329,1
23569,1716,2
23569,1102044,3
23569,14933,4
23569,2560,5
20326,4083,1
20326,14955,2
20326,14956,3
20326,3966,4
20326,15006,5
31939,2041,1
31939,1500,2
31939,15640,3
31939,1101130,4
31939,2369,5
27825,1526,1
27825,15647,2
27825,1268,3
27825,15340,4
27825,1104186,5
96683,1489,1
96683,92,2
96683,4759,3
96683,1522,4
96683,1104284,5
35192,4485,1
35192,932,2
35192,1101073,3
35192,1101152,4
35192,4495,5
29866,14939,1
29866,167,2
29866,334,3
29866,6665,4
29866,1100486,5
18829,15495,1
18829,14709,2
18829,1488,3
18829,932,4
18829,15496,5
26022,15368,1
26022,4759,2
26022,4761,3
26022,1381,4
26022,1563,5
25356,1749,1
25356,2369,2
25356,1105766,3
25356,1095,4
25356,1101061,5
29874,4759,1
29874,4761,2
29874,4758,3
29874,4752,4
29874,3295,5
25448,13817,1
25448,4070,2
25448,6111,3
25448,3837,4
25448,116,5
20278,282,1
20278,3070,2
20278,956,3
20278,1556,4
20278,1100088,5
24254,3018,1
24254,1106,2
24254,5106,3
24254,1104208,4
24254,1104239,5
128524,6420,1
128524,14781,2
128524,1100303,3
128524,15879,4
128524,15273,5
129887,1102297,1
129887,5209,2
129887,662,3
129887,15308,4
129887,775,5
135426,4803,1
135426,4186,2
135426,370,3
135426,409,4
135426,342,5
143710,932,1
143710,941,2
143710,2485,3
143710,15992,4
143710,323,5
19429,1101443,1
19429,1195,2
19429,5262,3
19429,1234,4
19429,15273,5
39206,1965,1
39206,1966,2
39206,260,3
39206,932,4
39206,1234,5
39207,1085,1
39207,260,2
39207,1102738,3
39207,655,4
39207,2798,5
39217,1100126,1
39217,15235,2
39217,15446,3
39217,655,4
39217,42,5
23582,4759,1
23582,4003,2
23582,4761,3
23582,4752,4
23582,210,5
32037,2041,1
32037,4752,2
32037,1102299,3
32037,2385,4
32037,1571,5
32009,1116,1
32009,1354,2
32009,1106,3
32009,5022,4
32009,92,5
31864,4003,1
31864,1226,2
31864,1103868,3
31864,92,4
31864,2120,5
31808,159,1
31808,785,2
31808,158,3
31808,14858,4
31808,97,5
25429,1100666,1
25429,16006,2
25429,3034,3
25429,1116,4
25429,2865,5
31290,1526,1
31290,5232,2
31290,1114135,3
31290,3727,4
31290,15290,5
19347,803,1
19347,1107102,2
19347,260,3
19347,932,4
19347,656,5
30934,32,1
30934,34,2
30934,1102747,3
30934,1101125,4
30934,1101409,5
24504,14816,1
24504,3018,2
24504,1104239,3
24504,14810,4
24504,1106,5
20289,4759,1
20289,96,2
20289,4761,3
20289,4752,4
20289,92,5
18358,459,1
18358,1100381,2
18358,1231,3
18358,1188,4
18358,331,5
18353,240,1
18353,6415,2
18353,483,3
18353,15947,4
18353,6413,5
18036,331,1
18036,15265,2
18036,1101353,3
18036,631,4
18036,15850,5
23731,92,1
23731,1410,2
23731,1260,3
23731,887,4
23731,1103404,5
24242,315,1
24242,1100666,2
24242,3034,3
24242,2865,4
24242,16006,5
29845,1354,1
29845,14939,2
29845,2126,3
29845,4003,4
29845,1226,5
124541,1381,1
124541,1451,2
124541,5407,3
124541,1106436,4
124541,561,5
129141,6668,1
129141,6669,2
129141,1243,3
129141,775,4
129141,15991,5
123678,1112,1
123678,1114,2
123678,568,3
123678,3003,4
123678,1106,5
123780,5308,1
123780,2865,2
123780,775,3
123780,5106,4
123780,5309,5
123491,547,1
123491,2865,2
123491,475,3
123491,855,4
123491,15882,5
145972,1202,1
145972,1203,2
145972,15257,3
145972,1002,4
145972,1213,5
144535,282,1
144535,15961,2
144535,3978,3
144535,3043,4
144535,116,5
142384,1100833,1
142384,1109412,2
142384,1188,3
142384,841,4
142384,5229,5
18939,2547,1
18939,5300,2
18939,16002,3
18939,15793,4
18939,1104440,5
19425,932,1
19425,260,2
19425,1101484,3
19425,14786,4
19425,483,5
35354,950,1
35354,4495,2
35354,15712,3
35354,1101003,4
35354,712,5
35349,2415,1
35349,1986,2
35349,15959,3
35349,59,4
35349,631,5
35376,384,1
35376,932,2
35376,15446,3
35376,15391,4
35376,14783,5
23211,401,1
23211,1791,2
23211,14880,3
23211,522,4
23211,365,5
25363,14801,1
25363,1571,2
25363,1381,3
25363,668,4
25363,4761,5
31275,3169,1
31275,1102732,2
31275,3674,3
31275,414,4
31275,3109,5
31074,1487,1
31074,459,2
31074,932,3
31074,1442,4
31074,331,5
23733,1015,1
23733,16006,2
23733,1116,3
23733,1112,4
23733,1114,5
35289,1577,1
35289,83,2
35289,775,3
35289,409,4
35289,1114842,5
32389,1100836,1
32389,1157,2
32389,1104468,3
32389,16046,4
32389,333,5
32310,3804,1
32310,92,2
32310,169,3
32310,6665,4
32310,4222,5
32059,1101548,1
32059,3290,2
32059,1563,3
32059,1260,4
32059,1142,5
31596,1945,1
31596,932,2
31596,5226,3
31596,942,4
31596,741,5
23688,92,1
23688,97,2
23688,1248,3
23688,4811,4
23688,1104448,5
26271,268,1
26271,15951,2
26271,1033,3
26271,2375,4
26271,4524,5
22849,356,1
22849,1229,2
22849,2079,3
22849,357,4
22849,456,5
21096,3423,1
21096,1635,2
21096,1197,3
21096,1100528,4
21096,1200,5
18890,295,1
18890,932,2
18890,1286,3
18890,2405,4
18890,1952,5
18380,331,1
18380,2054,2
18380,15292,3
18380,2041,4
18380,2560,5
18405,3435,1
18405,1286,2
18405,1041,3
18405,1635,4
18405,631,5
18812,14754,1
18812,1572,2
18812,459,3
18812,283,4
18812,284,5
120773,1100551,1
120773,1231,2
120773,1755,3
120773,1095,4
120773,1188,5
125539,5884,1
125539,1381,2
125539,1080,3
125539,1157,4
125539,1563,5
128556,5226,1
128556,1945,2
128556,1197,3
128556,1946,4
128556,2798,5
127154,3804,1
127154,92,2
127154,6665,3
127154,1381,4
127154,333,5
121388,7238,1
121388,5095,2
121388,444,3
121388,2664,4
121388,4070,5
139391,1231,1
139391,15915,2
139391,2865,3
139391,874,4
139391,841,5
141546,1105656,1
141546,4333,2
141546,1104404,3
141546,13817,4
141546,444,5
146785,968,1
146785,1101169,2
146785,1101158,3
146785,932,4
146785,1101125,5
147727,5512,1
147727,14762,2
147727,1496,3
147727,5262,4
147727,2528,5
127678,1157,1
127678,6414,2
127678,1243,3
127678,1716,4
127678,14933,5
31203,1104405,1
31203,15161,2
31203,1326,3
31203,1100206,4
31203,444,5
32438,14837,1
32438,15427,2
32438,1188,3
32438,1942,4
32438,365,5
19756,4495,1
19756,15274,2
19756,579,3
19756,421,4
19756,1080,5
31232,1496,1
31232,2556,2
31232,525,3
31232,579,4
31232,504,5
28089,15314,1
28089,2385,2
28089,3290,3
28089,14789,4
28089,1100119,5
28083,2041,1
28083,16010,2
28083,15329,3
28083,15647,4
28083,5095,5
25417,1231,1
25417,15915,2
25417,2358,3
25417,775,4
25417,1113983,5
22786,2798,1
22786,1443,2
22786,1635,3
22786,1218,4
22786,483,5
27779,15939,1
27779,5288,2
27779,775,3
27779,15275,4
27779,6413,5
15302,5464,1
15302,15266,2
15302,5095,3
15302,6398,4
15302,15291,5
29870,15632,1
29870,334,2
29870,167,3
29870,1113814,4
29870,169,5
18336,15032,1
18336,15427,2
18336,1292,3
18336,1103401,4
18336,15266,5
29842,1102510,1
29842,15637,2
29842,169,3
29842,92,4
29842,303,5
16114,14957,1
16114,312,2
16114,186,3
16114,1312,4
16114,874,5
16112,342,1
16112,841,2
16112,15640,3
16112,15427,4
16112,1701,5
30884,3290,1
30884,1563,2
30884,1381,3
30884,1298,4
30884,1034,5
15332,1526,1
15332,6420,2
15332,2054,3
15332,137,4
15332,65,5
25479,1113975,1
25479,5095,2
25479,15266,3
25479,1104186,4
25479,1701,5
20833,1966,1
20833,1971,2
20833,14930,3
20833,536,4
20833,1100095,5
28534,94,1
28534,92,2
28534,1104286,3
28534,95,4
28534,4752,5
35207,932,1
35207,1943,2
35207,14880,3
35207,1100036,4
35207,3663,5
27120,973,1
27120,6412,2
27120,1103362,3
27120,1102648,4
27120,1102626,5
20844,1202,1
20844,1002,2
20844,1104724,3
20844,2523,4
20844,2522,5
19749,950,1
19749,6252,2
19749,1104125,3
19749,1102958,4
19749,461,5
29876,334,1
29876,1102316,2
29876,1106,3
29876,1381,4
29876,97,5
23677,1253,1
23677,186,2
23677,14933,3
23677,5095,4
23677,1102044,5
121357,4716,1
121357,1712,2
121357,1095,3
121357,873,4
121357,5095,5
124314,15265,1
124314,1215,2
124314,5300,3
124314,16002,4
124314,1080,5
124276,5771,1
124276,1131,2
124276,874,3
124276,5781,4
124276,1100036,5
143421,5095,1
143421,15447,2
143421,2671,3
143421,631,4
143421,4070,5
144793,1073,1
144793,932,2
144793,414,3
144793,2548,4
144793,2547,5
121430,2712,1
121430,2717,2
121430,14761,3
121430,1635,4
121430,741,5
127606,1346,1
127606,15441,2
127606,3770,3
127606,14799,4
127606,303,5
23575,1249,1
23575,5573,2
23575,1113908,3
23575,464,4
23575,771,5
18390,1962,1
18390,1478,2
18390,1104440,3
18390,1496,4
18390,331,5
28999,1442,1
28999,1104171,2
28999,331,3
28999,5364,4
28999,1443,5
18254,1104724,1
18254,932,2
18254,5229,3
18254,1204,4
18254,882,5
27763,1717,1
27763,493,2
27763,16002,3
27763,1102648,4
27763,15793,5
28018,1243,1
28018,15290,2
28018,5043,3
28018,1312,4
28018,1397,5
19746,15266,1
19746,1102265,2
19746,310,3
19746,5229,4
19746,973,5
39571,3503,1
39571,5298,2
39571,1101073,3
39571,4485,4
39571,3623,5
15449,15165,1
15449,14899,2
15449,409,3
15449,579,4
15449,15158,5
18810,260,1
18810,803,2
18810,656,3
18810,6871,4
18810,1100289,5
25662,1662,1
25662,1107041,2
25662,1933,3
25662,459,4
25662,1663,5
122094,1101548,1
122094,887,2
122094,16191,3
122094,1563,4
122094,1157,5
131882,15959,1
131882,360,2
131882,631,3
131882,163,4
131882,1101312,5
131724,1102297,1
131724,5300,2
131724,15731,3
131724,16002,4
131724,775,5
132914,1100702,1
132914,1033,2
132914,4684,3
132914,1100929,4
132914,1100866,5
134166,14866,1
134166,5464,2
134166,5229,3
134166,5223,4
134166,1113798,5
19745,186,1
19745,1114139,2
19745,3512,3
19745,1326,4
19745,5288,5
35208,1243,1
35208,775,2
35208,1701,3
35208,2485,4
35208,365,5
30384,2556,1
30384,866,2
30384,3308,3
30384,1451,4
30384,1102451,5
21090,898,1
21090,3435,2
21090,3324,3
21090,3422,4
21090,975,5
18124,15171,1
18124,4852,2
18124,1100276,3
18124,1035,4
18124,3979,5
29667,1522,1
29667,15638,2
29667,2821,3
29667,1381,4
29667,1571,5
19735,1157,1
19735,186,2
19735,314,3
19735,4712,4
19735,1243,5
35227,2518,1
35227,1496,2
35227,14762,3
35227,1195,4
35227,5262,5
28556,1102044,1
28556,186,2
28556,1296,3
28556,384,4
28556,841,5
20291,2960,1
20291,15306,2
20291,1107151,3
20291,4759,4
20291,1157,5
20284,956,1
20284,3136,2
20284,14837,3
20284,3992,4
20284,15427,5
19726,15155,1
19726,1104616,2
19726,14789,3
19726,5041,4
19726,2494,5
30906,5043,1
30906,41,2
30906,5232,3
30906,1563,4
30906,169,5
19311,268,1
19311,950,2
19311,1033,3
19311,1326,4
19311,1101404,5
26377,1480,1
26377,1966,2
26377,327,3
26377,505,4
26377,1102428,5
26376,459,1
26376,932,2
26376,327,3
26376,525,4
26376,1102428,5
26375,2903,1
26375,1446,2
26375,1102428,3
26375,803,4
26375,1106413,5
29908,1439,1
29908,4759,2
29908,4761,3
29908,119,4
29908,15638,5
26269,7646,1
26269,1243,2
26269,16002,3
26269,5095,4
26269,15933,5
27127,4278,1
27127,1095,2
27127,15474,3
27127,2706,4
27127,4712,5
27110,494,1
27110,5300,2
27110,1053,3
27110,16192,4
27110,15299,5
128772,15266,1
128772,1100036,2
128772,5095,3
128772,775,4
128772,5464,5
129479,2999,1
129479,2041,2
129479,1211,3
129479,1640,4
129479,1118254,5
132104,5095,1
132104,15706,2
132104,1249,3
132104,422,4
132104,6128,5
135353,3770,1
135353,41,2
135353,14799,3
135353,303,4
135353,4774,5
136063,721,1
136063,15610,2
136063,14972,3
136063,1563,4
136063,1100236,5
150512,1685,1
150512,2183,2
150512,1113795,3
150512,5464,4
150512,5095,5
35077,342,1
35077,579,2
35077,15158,3
35077,1326,4
35077,15214,5
28508,1231,1
28508,2054,2
28508,5095,3
28508,1244,4
28508,16328,5
30282,3804,1
30282,1625,2
30282,69,3
30282,68,4
30282,187,5
15392,2553,1
15392,16017,2
15392,1101159,3
15392,409,4
15392,1114088,5
27070,1102638,1
27070,1100551,2
27070,15915,3
27070,2643,4
27070,973,5
35517,6665,1
35517,97,2
35517,334,3
35517,4811,4
35517,3290,5
23686,97,1
23686,334,2
23686,3794,3
23686,4811,4
23686,96,5
23138,1397,1
23138,775,2
23138,365,3
23138,1526,4
23138,873,5
23637,1298,1
23637,4811,2
23637,4003,3
23637,94,4
23637,96,5
30342,721,1
30342,15610,2
30342,3252,3
30342,1100236,4
30342,14970,5
23690,15525,1
23690,1131,2
23690,1104284,3
23690,59,4
23690,3808,5
29937,1100829,1
29937,187,2
29937,167,3
29937,4904,4
29937,4192,5
23730,887,1
23730,5926,2
23730,2021,3
23730,2015,4
23730,1253,5
30937,92,1
30937,14967,2
30937,6665,3
30937,499,4
30937,1349,5
20946,1965,1
20946,1247,2
20946,1736,3
20946,14762,4
20946,1195,5
23158,14850,1
23158,2518,2
23158,2580,3
23158,14849,4
23158,1101152,5
26231,2618,1
26231,1095,2
26231,1078,3
26231,1107092,4
26231,6121,5
24246,1112,1
24246,1100666,2
24246,1104262,3
24246,2120,4
24246,16006,5
29895,1158,1
29895,1142,2
29895,207,3
29895,5043,4
29895,4759,5
35244,1100381,1
35244,5703,2
35244,459,3
35244,1392,4
35244,327,5
18451,579,1
18451,15754,2
18451,456,3
18451,331,4
18451,1229,5
135591,932,1
135591,1966,2
135591,260,3
135591,15446,4
135591,459,5
135758,3435,1
135758,5226,2
135758,1946,3
135758,1635,4
135758,1945,5
135906,15340,1
135906,6665,2
135906,95,3
135906,5073,4
135906,1113882,5
151581,1442,1
151581,1351,2
151581,5364,3
151581,3350,4
151581,2556,5
35181,5914,1
35181,1118,2
35181,1113909,3
35181,5572,4
35181,1104570,5
23065,5043,1
23065,15164,2
23065,15283,3
23065,15827,4
23065,1701,5
22199,1085,1
22199,260,2
22199,2798,3
22199,3308,4
22199,6284,5
23703,15368,1
23703,5106,2
23703,6478,3
23703,1106,4
23703,1104201,5
23659,1298,1
23659,14933,2
23659,5074,3
23659,1104286,4
23659,4003,5
15424,1215,1
15424,15727,2
15424,15728,3
15424,579,4
15424,15918,5
15405,2520,1
15405,1100691,2
15405,1755,3
15405,1104297,4
15405,14773,5
35026,5043,1
35026,15792,2
35026,4723,3
35026,15266,4
35026,1100036,5
18115,14754,1
18115,14811,2
18115,830,3
18115,4017,4
18115,525,5
20932,1200,1
20932,942,2
20932,1104715,3
20932,1102428,4
20932,1100192,5
22141,5226,1
22141,1945,2
22141,1391,3
22141,1705,4
22141,15886,5
35355,1397,1
35355,525,2
35355,342,3
35355,579,4
35355,14880,5
23150,342,1
23150,1516,2
23150,15158,3
23150,15222,4
23150,2553,5
23679,209,1
23679,207,2
23679,4003,3
23679,169,4
23679,1298,5
30340,5043,1
30340,41,2
30340,15427,3
30340,15792,4
30340,15368,5
28559,1231,1
28559,2054,2
28559,137,3
28559,1320,4
28559,14933,5
28558,186,1
28558,14933,2
28558,15291,3
28558,251,4
28558,1100840,5
27755,4524,1
27755,5087,2
27755,15766,3
27755,338,4
27755,16124,5
28943,5095,1
28943,1113892,2
28943,1102428,3
28943,323,4
28943,1340,5
18330,116,1
18330,1103480,2
18330,2207,3
18330,2173,4
18330,3166,5
132771,14933,1
132771,15032,2
132771,1100249,3
132771,878,4
132771,1716,5
138201,14872,1
138201,15368,2
138201,2485,3
138201,1100036,4
138201,186,5
125327,1108675,1
125327,5209,2
125327,1995,3
125327,5464,4
125327,14844,5
151614,1102297,1
151614,14761,2
151614,1105372,3
151614,1496,4
151614,1085,5
151655,3770,1
151655,15697,2
151655,14799,3
151655,15266,4
151655,1103844,5
148380,14890,1
148380,2282,2
148380,629,3
148380,579,4
148380,3272,5
148064,5236,1
148064,342,2
148064,1100500,3
148064,1104721,4
148064,15861,5
35015,342,1
35015,1113894,2
35015,1952,3
35015,2833,4
35015,15368,5
34984,1000043,1
34984,1102219,2
34984,1475,3
34984,5269,4
34984,14899,5
28113,1231,1
28113,2054,2
28113,14933,3
28113,1102044,4
28113,14871,5
34925,15705,1
34925,15704,2
34925,1102566,3
34925,665,4
34925,5572,5
23687,14933,1
23687,1102044,2
23687,5566,3
23687,1244,4
23687,1192,5
18067,15850,1
18067,2547,2
18067,1392,3
18067,2494,4
18067,3514,5
27062,1685,1
27062,14825,2
27062,2392,3
27062,1104151,4
27062,4689,5
23235,15266,1
23235,775,2
23235,1102551,3
23235,5223,4
23235,1102873,5
21050,2095,1
21050,261,2
21050,1289,3
21050,1195,4
21050,3339,5
25666,2531,1
25666,1041,2
25666,4605,3
25666,1103366,4
25666,1400,5
18318,3674,1
18318,2924,2
18318,987,3
18318,1574,4
18318,3492,5
35239,755,1
35239,1101303,2
35239,240,3
35239,775,4
35239,741,5
25406,342,1
25406,15274,2
25406,4495,3
25406,1056,4
25406,1053,5
27054,494,1
27054,1100546,2
27054,1104426,3
27054,5207,4
27054,1685,5
27055,1331,1
27055,1104426,2
27055,16149,3
27055,567,4
27055,1685,5
42411,973,1
42411,6412,2
42411,15266,3
42411,775,4
42411,409,5
22212,2534,1
22212,685,2
22212,204,3
22212,932,4
22212,483,5
20891,1286,1
20891,808,2
20891,3514,3
20891,1138,4
20891,1635,5
20898,176,1
20898,932,2
20898,5096,3
20898,3515,4
20898,741,5
20304,2969,1
20304,1114,2
20304,3770,3
20304,15343,4
20304,96,5
20974,261,1
20974,1635,2
20974,1289,3
20974,5032,4
20974,1106391,5
30320,15340,1
30320,5074,2
30320,6665,3
30320,95,4
30320,169,5
35220,1252,1
35220,2392,2
35220,15322,3
35220,5300,4
35220,15237,5
27769,841,1
27769,5043,2
27769,1397,3
27769,5079,4
27769,6445,5
130243,4759,1
130243,24,2
130243,4761,3
130243,4758,4
130243,210,5
149188,506,1
149188,1100694,2
149188,5349,3
149188,1716,4
149188,14933,5
149260,506,1
149260,1142,2
149260,5343,3
149260,1102005,4
149260,14761,5
148884,1103844,1
148884,1243,2
148884,14862,3
148884,3770,4
148884,5303,5
149562,950,1
149562,365,2
149562,1080,3
149562,2041,4
149562,370,5
148840,5308,1
148840,2865,2
148840,1231,3
148840,855,4
148840,6423,5
148757,1526,1
148757,1231,2
148757,567,3
148757,1701,4
148757,365,5
149310,841,1
149310,2054,2
149310,5308,3
149310,1231,4
149310,1213,5
20228,561,1
20228,2990,2
20228,54,3
20228,3311,4
20228,2988,5
23094,16281,1
23094,16272,2
23094,1215,3
23094,2126,4
23094,5170,5
35314,5043,1
35314,1100036,2
35314,15729,3
35314,1104426,4
35314,15827,5
20982,3503,1
20982,1101073,2
20982,3621,3
20982,4485,4
20982,3622,5
20928,1100303,1
20928,1442,2
20928,1933,3
20928,741,4
20928,1244,5
18235,5572,1
18235,932,2
18235,1002,3
18235,741,4
18235,1289,5
19736,1496,1
19736,1102420,2
19736,14789,3
19736,1188,4
19736,15359,5
30876,4803,1
30876,187,2
30876,1100829,3
30876,4904,4
30876,3804,5
21274,15215,1
21274,1377,2
21274,1101167,3
21274,1635,4
21274,1101168,5
17205,16002,1
17205,15731,2
17205,1102030,3
17205,15489,4
17205,5300,5
21124,15492,1
21124,741,2
21124,1105024,3
21124,1948,4
21124,749,5
15381,342,1
15381,2553,2
15381,15888,3
15381,16017,4
15381,1101068,5
16094,15754,1
16094,370,2
16094,1326,3
16094,15727,4
16094,15326,5
35375,932,1
35375,5226,2
35375,4687,3
35375,741,4
35375,2375,5
23704,5106,1
23704,3018,2
23704,1106,3
23704,1104208,4
23704,16000,5
18864,2304,1
18864,3106,2
18864,1903,3
18864,3746,4
18864,1861,5
18357,327,1
18357,459,2
18357,5300,3
18357,1291,4
18357,1100381,5
26024,1,1
26024,16160,2
26024,54,3
26024,650,4
26024,2988,5
25420,5095,1
25420,1243,2
25420,1101031,3
25420,1775,4
25420,14873,5
35287,932,1
35287,1701,2
35287,1576,3
35287,2428,4
35287,1101017,5
16151,15165,1
16151,15222,2
16151,342,3
16151,5226,4
16151,1945,5
25461,4747,1
25461,1102478,2
25461,483,3
25461,15917,4
25461,1231,5
27753,4070,1
27753,889,2
27753,950,3
27753,1060,4
27753,1215,5
122193,15863,1
122193,426,2
122193,5617,3
122193,1104721,4
122193,5595,5
131533,1255,1
131533,845,2
131533,83,3
131533,14718,4
131533,331,5
131507,1261,1
131507,1252,2
131507,932,3
131507,1114139,4
131507,749,5
122426,7351,1
122426,15447,2
122426,2671,3
122426,14957,4
122426,16272,5
122181,16187,1
122181,327,2
122181,1249,3
122181,1104715,4
122181,1995,5
122550,1100587,1
122550,4003,2
122550,3003,3
122550,334,4
122550,1298,5
123845,1966,1
123845,1101548,2
123845,26,3
123845,668,4
123845,887,5
149376,14933,1
149376,3105,2
149376,1095,3
149376,1243,4
149376,15593,5
31116,1196,1
31116,1200,2
31116,503,3
31116,1101134,4
31116,1496,5
32392,1381,1
32392,1563,2
32392,2971,3
32392,3770,4
32392,15409,5
31114,1100534,1
31114,1215,2
31114,1496,3
31114,15273,4
31114,2041,5
29413,335,1
29413,1166,2
29413,1249,3
29413,1995,4
29413,1102021,5
29412,717,1
29412,1138,2
29412,335,3
29412,15273,4
29412,1110251,5
29362,5315,1
29362,1102021,2
29362,6150,3
29362,1166,4
29362,1995,5
28889,15987,1
28889,3657,2
28889,342,3
28889,1102196,4
28889,1103733,5
17939,932,1
17939,413,2
17939,1902,3
17939,1100142,4
17939,2478,5
25615,1950,1
25615,741,2
25615,1110345,3
25615,932,4
25615,14939,5
28862,2429,1
28862,1131,2
28862,1142,3
28862,1109434,4
28862,14718,5
17107,803,1
17107,2529,2
17107,5210,3
17107,932,4
17107,1960,5
22124,5504,1
22124,932,2
22124,2114,3
22124,1391,4
22124,5223,5
22155,1445,1
22155,2497,2
22155,15659,3
22155,5242,4
22155,5267,5
17846,2534,1
17846,685,2
17846,14930,3
17846,741,4
17846,1188,5
11606,1118,1
11606,1104570,2
11606,5918,3
11606,6245,4
11606,2514,5
22096,1104564,1
22096,327,2
22096,3324,3
22096,2527,4
22096,261,5
19587,4759,1
19587,16011,2
19587,4761,3
19587,116,4
19587,1716,5
24186,1103608,1
24186,5125,2
24186,15633,3
24186,1104246,4
24186,6463,5
34955,15965,1
34955,1113938,2
34955,1113880,3
34955,15306,4
34955,557,5
23016,409,1
23016,775,2
23016,1114844,3
23016,1101025,4
23016,5307,5
29921,187,1
29921,1100829,2
29921,4904,3
29921,167,4
29921,1781,5
16129,15270,1
16129,5335,2
16129,1104440,3
16129,14825,4
16129,15955,5
35406,4904,1
35406,4192,2
35406,4803,3
35406,561,4
35406,4186,5
31546,5209,1
31546,1586,2
31546,15829,3
31546,4266,4
31546,1930,5
32305,3770,1
32305,6665,2
32305,92,3
32305,303,4
32305,167,5
31831,15633,1
31831,1103608,2
31831,5125,3
31831,3817,4
31831,1106,5
32313,3770,1
32313,6665,2
32313,92,3
32313,303,4
32313,167,5
18347,803,1
18347,932,2
18347,459,3
18347,5210,4
18347,279,5
29826,217,1
29826,3290,2
29826,1563,3
29826,2833,4
29826,2041,5
27776,14933,1
27776,23,2
27776,83,3
27776,1102044,4
27776,15286,5
29825,5135,1
